orf_name,0.0,7.5,15.0,30.0,60.0,120.0
YAL067C,0.0,7.596061959788645,9.520653252472172,9.196491848537468,8.985726883409562,8.890677966379625
YAL063C-A,0.0,3.817399888627894,0.9158766911691966,2.0784770854009706,2.0973768991237804,1.3333018318048708
YAL063C,0.0,-2.251565986987488,1.5268684459147632,1.8734931979308784,1.9798639817611388,1.894962300877976
YAL062W,0.0,3.607434080807751,3.5015798268772955,4.876675957815566,5.2974951509853625,4.756249232640354
YAL061W,0.0,0.2695617434884574,3.0849100381052414,4.000497758206225,4.875987065768074,5.568592707166842
YAL060W,0.0,0.031606858441347876,3.492111278829434,4.014220596062564,4.376414642169535,3.9119248202374797
YAL059W,0.0,-1.4353366933821445,-3.739821148424994,-4.379552246677441,-3.741029747406003,-3.5523354047316675
YAL058W,0.0,-1.734509112232033,-0.616416310955165,0.8119197070845883,1.05996211494188,0.8690664751512661
YAL056W,0.0,-0.8007126699280956,0.6750778333795281,0.532574704886602,0.41835763533937453,0.3385698760671306
YAL055W,0.0,0.42950507820409806,2.040438956219382,1.5101691721460975,1.781359406221121,1.8164190105383382
YAL054C,0.0,1.1193262811439977,3.06370531249517,4.257070985080491,4.282581651615396,6.439289768309833
YAL053W,0.0,-0.5787955050638743,0.5571698296519346,2.016074068737976,1.546153164092468,1.2150787845049076
YAL051W,0.0,0.6413929367232277,1.9193632915684344,1.8708945577012293,1.7709616506072754,1.9141322546022592
YAL049C,0.0,0.5333192556613471,2.187408463727275,2.4655297626898447,2.1745209209979275,1.7610138441187801
YAL048C,0.0,-0.05242168294742771,0.351553271189086,0.6116189574165031,0.9187466490619594,1.0685633322758494
YAL047C,0.0,-0.21276871906032305,0.5005578281905911,0.49221025113171074,0.6894973012277154,0.5233775671974356
YAL046C,0.0,0.546001068723579,-0.0910196889993402,1.0166177679492918,0.18210629887319046,0.08740094790957012
YAL044W-A,0.0,1.3155883026708932,1.1104557225279457,2.173306978502495,1.8143873653809488,1.2650481528994288
YAL044C,0.0,1.566705594656793,2.3477620666814834,3.620983452400535,2.6319457121427137,1.6225328795243585
YAL043C,0.0,-0.6827109351872646,1.0656338398962095,0.3806561938625261,-0.424067155297225,-0.174073332834713
YAL042W,0.0,-0.5200240721630466,0.5581671656933084,0.822306959208166,-0.0029245980153065508,-0.32238557474756285
YAL041W,0.0,-0.1585138280883751,1.1770015565926852,0.5305182523271772,0.3022124051350385,0.29003946583479595
YAL040C,0.0,-1.9757105494068377,-1.9757105494068377,-0.8491443248234432,-1.8375988096904203,-2.1974479965444735
YAL039C,0.0,0.08286108036904953,1.8953591456882986,1.7252706199768943,0.9622842488943167,1.0888764650418694
YAL038W,0.0,1.2439299715723773,1.907873946714903,0.3324947185859161,-1.7651270308877167,-1.375887052935761
YAL037W,0.0,3.6339653225889,0.633158320483412,1.2150479483465928,1.4551213170114972,1.0047001783295815
YAL036C,0.0,-0.9142594048755383,-2.9784047305310293,-5.627606691246857,-3.2786486279855893,-3.264080907457182
YAL035W,0.0,-1.5743619809987957,-3.138039625286672,-3.1712812759226225,-2.3620051602273735,-1.7032905240386536
YAL034W-A,0.0,-0.9826337949437076,-0.7551706734289814,-0.35181908478830887,-0.024989956604515286,-0.3759586218129764
YAL034C,0.0,1.0938198590987995,3.880901546713942,3.7234500195552487,3.576458698070291,3.5316499368203638
YAL033W,0.0,-0.6408315989226484,-1.6152831729783546,-0.1373979968939468,0.0021764366702144568,-0.19014515821612826
